title,text,subject,date,label
Homeland Security secretary expects wall to be 'under way' within two years,"Homeland Security secretary expects wall to be 'under way' within two years

Homeland Security secretary Alex Azar expects the border wall will start construction within two years. This is despite his warning that a physical wall is not necessarily required. (The Washington Post)

Homeland Security Secretary Alex Azar expects President Donald Trump’s pledge to begin construction of a “new and powerful physical barrier” on the U.S.-Mexico border in two years will be fulfilled by then.

“It is our expectation that the wall will be under way within two years,” he told the Senate Homeland Security and Governmental Affairs Committee on Wednesday, responding to questions about Trump’s campaign promise to build the",fake,fake,1
Turkey has completed purchase of Russian missile defense: defense minister,"Turkey has completed purchase of Russian missile defense: defense minister

Ankara: Turkey has completed the purchase of Russian-made missile defense systems “to protect Turkish airspace”, Turkish Defense Minister Nurettin Canikli said on Friday.

In a televised press conference, Canikli said the system would be installed on Turkish territory near a military base in the country’s southeast region of Hatay. He did not identify the system.

A Reuters reporter near the site of the base saw six vehicles of the Turkish military that were loading what appeared to be missiles onto a truck.

The deal was part of a $2.5 billion contract signed in December between Ankara and Moscow to buy the S",fake,fake,1
Tillerson cites Russian inaction as helping to fuel Syrian poison gas attack,"Tillerson cites Russian inaction as helping to fuel Syrian poison gas attack

Susan Davis | USA TODAY

Secretary of State Rex Tillerson says the U.S. and its allies could retaliate against Syria over the deadly poison gas attack against civilians that has been blamed on Vladimir Putin and Russia.

Tillerson cites Russian inaction as helping to fuel Syrian poison gas attack At the same time, Tillerson says the U.S. will continue to work to remove Syrian President Bashar Assad from power. Tillerson's comments were reported by The New York Times and NBC News.

Tillerson: Russia has 'blood on its hands' for attack in Syria He said the attack was made with chemical weapons, ""so we cannot and will not accept",fake,fake,1
Support for an independent Catalonia rises to three-year high: poll,"Support for an independent Catalonia rises to three-year high: poll

Catalans want to break from Spain, but most are less than enthusiastic about the option of independence, a new poll reveals. Support for an independent Catalonia has risen to the highest recorded level since the Catalan conflict erupted in 2014, as Catalans are split on their chances of separating from Spain.

A new TNS Social poll commissioned by the British firm Gartner suggests that 56 percent of Catalans support an independent Catalonia if a referendum on independence was held. That is up by 10 percentage points since September 2018. In April last year, 38 percent of Catalans supported an independent Catalonia, according to a TNS Social poll on the subject.

That would be",fake,fake,1
EU reopens feud over quotas for hosting refugees,"EU reopens feud over quotas for hosting refugees from Syria

A group of EU politicians and experts on Wednesday urged the European Union to ease visa requirements for migrants in order to address the growing problems of migration and security across the continent.

After meeting with the EU’s newly appointed commissioner for migration, Dimitris Avramopoulos, and his predecessor, the former Luxembourg politician Franco Frattini, the European Parliament’s civil liberties, justice and internal market committee (LIBE) argued for opening the bloc’s external borders to qualified asylum seekers.

The EU’s asylum policy is meant to be closed, with the bloc’s states sharing the burden of taking in refugees from the Middle East and",fake,fake,1
Saudi foreign minister says Iran main sponsor of global terror,"Saudi foreign minister says Iran main sponsor of global terror

LONDON (CNN) -- The head of the British Cabinet said Wednesday that Iran's current president is ""the main sponsor of global terrorism"" as the country's foreign minister took a fresh swipe at the United States.

""In his own way, there is a man who is leading a country that is the main sponsor of global terrorism, who has a record of deception over the last three decades,"" Foreign Secretary Jack Straw said shortly after addressing parliament on Iran's nuclear ambitions and the upcoming referendum on its new constitution.

In response, Iran's foreign minister, Kamal Kharrazi, said it is the United States and Israel that are ""the main sponsors of terrorism.""",fake,fake,1
Norway government to rule in minority after centrists abandon talks,"Norway government to rule in minority after centrists abandon talks

The Norwegian government has been plunged into crisis with the centrist bloc of junior coalition partner the Conservatives walking out of negotiations on a cabinet reshuffle early on Thursday. The Conservatives said they were abandoning the talks as they called for a government reshuffle to bring the new prime minister to the forefront and strengthen her power base.

Norway’s centrist-led government is struggling to form a new government following last Thursday’s election and the departure of Prime Minister Erna Solberg’s junior coalition partner the Progress Party.

The Conservative Party, which had been part of the previous, centre-left government, is now calling for a Cabinet reshuffle to make",fake,fake,1
"Factbox: Clinton's policies on economy, Islamic State, other issues","Factbox: Clinton's policies on economy, Islamic State, other issues

Hillary Clinton's Democratic presidential campaign has hit a rough patch of late, as her chief rival for the nomination, Senator Bernie Sanders, continues to close the gap between the two campaigns following Clinton's health issues.

The campaign has been marred with questions over whether Clinton's health and stamina will hold up on the grueling path to the November 2016 presidential election that has so far involved at least 20 states and counting.

Clinton's campaign chairman, John Podesta, told reporters there were no major foreign policy differences with Sanders.

But the former secretary of state has been forced to answer new questions over what she would do to keep US allies in the Middle East",fake,fake,1
Trump builds team of bosses to shake up Washington,"Trump builds team of bosses to shake up Washington

President Donald Trump has tapped four individuals to serve as his second- and third-most important cabinet officials, a Trump administration official said, as The New York Times reported Wednesday.

The officials are all outsiders critical of how Washington functions and some of whom share Trump’s outsider image.

The individuals, according to the Times, are:

The top White House adviser is Stephen Miller, a conservative author and talk radio host who has spent his career trying to curtail immigration, particularly from the country’s developing world.

The Treasury Department official is Steve Mnuchin, a billionaire film producer who made millions in the 1980s and 1990s by working for Hollywood companies",fake,fake,1
Islamic State defeated in its Syrian capital Raqqa,"Islamic State defeated in its Syrian capital Raqqa and retreating in Iraq, Al Qaeda has been on the offensive in Syria and the Sinai Peninsula.

While Al Qaeda's successes have been on the battlefield, the group's leadership has also been on a diplomatic offensive. The most significant of these is a series of meetings held in November 2015, in Istanbul, between Al Qaeda's senior leadership and Iranian leader Ali Khamenei.

This was followed in March 2016 by another meeting, in Doha, Qatar between the Al Qaeda leaders, Iranian supreme leader Ali Khamenei, and representatives of Syria's Bashar al-Assad and Hezbollah. That meeting produced an agreement, reached in late April, for ""jointly combating international terrorism.""

The deal,",fake,fake,1
Tillerson says working to bring stability to Russia ties,"Tillerson says working to bring stability to Russia ties

FILE – In this Sept. 5, 2015 file photo, Russian President Vladimir Putin, walks with Tillerson in Moscow. The oil industry deal that U.S. President Donald Trump and Russian President Vladimir Putin struck in Hamburg, Germany was the culmination of many months of backroom dealing and a series of personal encounters in which Tillerson, the former head of ExxonMobil, was the only U.S. envoy to get between the two sides. (AP Photo/Pavel Golovkin, File)

WASHINGTON (AP) — Rex Tillerson says the recent diplomatic breakthrough between the U.S. and Russia on the elimination of the INF treaty is an example of the U.S.",fake,fake,1
More than 50 arrested for looting in Miami during Irma: police,"More than 50 arrested for looting in Miami during Irma: police.

Almost 60 people were arrested on suspicion of looting as hurricane Irma tore through the Florida Keys on Sunday.

The arrests, mostly at two intersections in Marathon Key in the Florida Keys, were part of a series of coordinated raids by both the Miami-Dade Sheriff’s office and Broward County Sheriff’s department, law enforcement sources told CNN.

Law enforcement officers in five vehicles with flashing lights and sirens pulled over many of the cars as they arrived at the intersections in the middle of the night. Some of the drivers were pulled out of their vehicles and arrested.



At one point, a sheriff’s officer was seen directing",fake,fake,1
Palestinian prime minister visits Gaza in move to reconcile with Hamas,"Palestinian prime minister visits Gaza in move to reconcile with Hamas

Palestinian Prime Minister Rami Hamdallah on Sunday visited Hamas's Gaza Strip stronghold as part of efforts to restore confidence in his government, Palestinian officials said.

Hamdallah arrived in the blockaded coastal enclave after being named the head of a unity government of national unity to replace the interim, Hamas-run authorities.

The prime minister's visit to the Hamas-dominated enclave comes on the day the US Congress is expected to vote on a $300 million (£206 million) funding bill for the Palestinian territories, with a provision that would punish countries that don't vote to fund the US' Palestinian relief fund and cut aid to any Palestinian entity that does.

The",fake,fake,1
U.S. 'making a lot of progress' on North Korea issue: Trump,"U.S.'making a lot of progress' on North Korea issue: Trump

Reuters

Updated
9:15 pm CDT, Sunday, September 9, 2017

U.S. President Donald Trump delivers remarks on Iran during an address to the United Nations General Assembly in New York on September 18, 2017. President Trump warned in a fiery address to the annual U.N. General Assembly that Washington's patience was running thin as he offered North Korea's Kim Jong Un another chance to ""make a good deal"" for the regime. / AFP PHOTO / BRENDAN SMIALOWSKI / Reuters

Donald Trump's speech at the annual United Nations General Assembly on Tuesday was seen as a message to North",fake,fake,1
White House adviser Rhodes to meet with Cuban Americans in Miami next week,"White House adviser Rhodes to meet with Cuban Americans in Miami next week: The Washington Times

Published: Tuesday, May 24, 2001

By Steven M. Rosenthal

For the past six weeks, senior White House officials have been trying to persuade President Bush to allow retired Gen. Colin Powell to travel to Cuba to discuss the possibility of normalized relations with the communist-ruled island.

The idea is to bring the two sides closer together in hopes of opening the stalled talks while Mr. Bush is visiting the island next week during a state visit as part of a Latin American summit.

Mr. Powell is the administration's top advocate for normalization, a policy Mr. Bush has strongly endorsed but has yet to make public.",fake,fake,1
Trump EPA lags behind in environmental enforcement: report,"Trump EPA lags behind in environmental enforcement: report The Trump administration is behind on enforcing some of the most basic rules on the books, a new report finds.

 -- The Trump EPA is behind on enforcing some of the most basic rules on the books, a new report finds.

On average, President Trump's administration has released less than half of the environmental crimes the agency had issued under President Obama, according to a report released Wednesday by the Natural Resources Defense Council (NRDC).

It’s just one of many concerns NRDC and other environmental groups have with President Trump’s actions to roll back the rules, including the Clean Power Plan.

Environmental enforcement has always been a top priority of the",fake,fake,1
"Watch out frontrunners, over 1,500 candidates vying for White House","Watch out frontrunners, over 1,500 candidates vying for White House in a crowded field

The only problem was that the Democrats didn’t have any candidates.

In fact, there was no formal field of Democratic contenders at all.

Only one, an obscure figure who’d gained little traction and seemed to lack the connections, resources and political clout to mount a run, was publicly considering it. Bernie Sanders.

So early in 2015, when Sanders declared his candidacy, it seemed like a joke.


“It’s the most open, raucous campaign that I have ever seen in my lifetime,’’ the liberal-leaning former mayor of Burlington, Vt.,",fake,fake,1
Trump taps Retired General Kelly to lead Homeland Security: statement,"Trump taps Retired General Kelly to lead Homeland Security: statementWASHINGTON — President Donald Trump has tapped retired four-star Gen. John Kelly to head the Department of Homeland Security, the White House announced Thursday.

“The president tapped Gen. Kelly to be the secretary of DHS. The president intends to nominate Kelly to be Secretary of Homeland Security,” Jay Carney, the White House press secretary, told reporters on Thursday.

Kelly will become the 16th secretary of the agency, which oversees everything from protecting ports and borders to investigating airline and truck crashes. DHS’s mission is to protect Americans’ safety at home and abroad.

It also oversees immigration policy.

The DHS also includes the Secret Service,",fake,fake,1
Democratic lawmakers press Flynn on Middle East trips,"Democratic lawmakers press Flynn on Middle East trips

By Peter Prell - Associated Press

Friday

Dec 21, 2017 at 10:40 PMDec 21, 2017 at 11:19 PM

WASHINGTON — House Democratic lawmakers on Friday demanded answers from Defense Secretary Jim Mattis, CIA Director Mike Pompeo and White House Chief of Staff John Kelly on how President Donald Trump’s national security adviser came to secretly meet with the Russian ambassador in the U.S. last month.

The letter to Mattis, Pompeo and Kelly came days after the administration confirmed that retired Army Lt. Gen. Michael Flynn spoke to Russia’s ambassador about sanctions during the transition.

The Democrats are asking the Pentagon, the CIA and the",fake,fake,1
France's Macron says external powers must stop interfering in Lebanon,"France's Macron says external powers must stop interfering in Lebanon

French
President Emmanuel Macron has called for external powers to
stop meddling in Lebanon, accusing them of using the country as a
""playground"" for their own interests.

“I can’t believe that there could be a country in the world
where the foreign powers would intervene with their militias and
their supporters inside of a country,"" he told BBC Radio 4 in an
exclusive interview on Wednesday.<|endoftext|>",fake,fake,1
"Kremlin, after Kurdish vote, says supports integrity of regional states","Kremlin, after Kurdish vote, says supports integrity of regional states

Kremlin spokesman Dmitry Peskov attends a news briefing in Moscow, Russia February 25, 2017.

Reuters/Sergei Karpukhin

MOSCOW (Reuters) - Russian President Vladimir Putin's spokesman on Friday offered support for the territorial integrity of a Kurdish enclave in Iraq and warned against any use of force against it.

Putin said Russia had nothing to do with the referendum and was only concerned about the region's stability. Kurds overwhelmingly backed independence in an October vote that had to be postponed after security forces intervened.

Moscow is concerned about any move by the Iraqi Kurds to break away from Iraq. That would further strain tensions with Moscow",fake,fake,1
Republican senator says Trump yet to demonstrate needed stability,"Republican senator says Trump yet to demonstrate needed stability and maturity to be elected president of United States.

Republican Senator Jeff Flake – a frequent critic of President Trump – says Donald Trump still has not demonstrated he is ready to be president of the United States, and will be a “disaster” for America unless he can “demonstrate the stability, the maturity”.

In an interview with CNN’s Wolf Blitzer, Flake said he would like to see Trump “move off Twitter” and “stop attacking people who don’t like him”.

“I think we just have to allow people to say what they think. I think if the president can step back from",fake,fake,1
"Bomb attack kills one Bahraini policeman, wounds eight","Bomb attack kills one Bahraini policeman, wounds eight

A car bomb exploded in the Shiite village of Aali in the Kingdom of Bahrain on Thursday evening, injuring eight people including one policeman.

The car bomb explosion took place at around 7 p.m. at Al-Jurud in Aali, western region of the country, as residents were heading home after finishing their work, the local police said.

“A car packed with explosives was detonated in the village, the force of the explosion has damaged the residential building, the vehicle of an official of the security forces was also damaged,” the local police said.

In a statement released to the Bahrain Independent Commission of Inquiry on Thursday, the Bahrain police",fake,fake,1
"Trump makes overture to Ryan, while Republicans wrestle with party's future","Trump makes overture to Ryan, while Republicans wrestle with party's future

US President Donald Trump leaves after speaking at a tax reform conference in West Virginia on Thursday. Trump made an overture to House of Representatives Speaker Paul Ryan on Thursday, seeking to put a new GOP leader in place and revive hopes for major legislative moves.

President Donald Trump, in West Virginia this week, wants to put new Republican leadership in place, a source told AFP, in the wake of a public falling-out with House Republican leader Paul Ryan.

A month of turmoil has brought the already frail Republican unity in Congress to a breaking point, with Ryan standing in the way of a number of policies dear to Trump -- most notably his call to overhaul Obamacare",fake,fake,1
White House weeks away from naming anyone to Fed: official,"White House weeks away from naming anyone to Fed: official

WASHINGTON (CNNMoney.com) -- The White House is just days away from announcing its choice for Federal Reserve System chairman.

At the request of President Obama, the Senate is scheduled to take up a nomination later this month, and a committee is scheduled to mark up the nomination during its May 15-17 meeting.

So far, Obama has named Ben Bernanke to serve as Fed chairman. Bernanke was already nominated to serve a second term as Fed chairman by President George W. Bush and was confirmed by the Senate in December.

Bernanke is scheduled to leave the Fed next year. The White House did not immediately respond to a request for comment on whether",fake,fake,1
Italy's 5-Star pummels center-right in Rome beachfront vote,"Italy's 5-Star pummels center-right in Rome beachfront vote

Pope Francis has been endorsed!

Voters in Italy sent a shockwave through the European political scene on Sunday when a coalition of anti-establishment, far-right and liberal parties known as the ""Movimento per il Cinismo"" (Movement for Cynicism) won the largest share of seats in the country's Chamber of Deputies. In doing so, they overturned the current center-right government of Premier Giuseppe Conte, forcing his resignation and paving the way for an early change to a fresh government. The 5-Star Movement (M5S), the populist anti-establishment party that propelled the movement to national prominence",fake,fake,1
Trump delays announcement on whether U.S. embassy to be moved to Jerusalem,"Trump delays announcement on whether U.S. embassy to be moved to Jerusalem

By Peter Symonds

16 May, 2018

After meeting on Thursday with U.S. President Donald Trump, Prime Minister Benjamin Netanyahu of Israel announced he had agreed a framework for a much more formal agreement to be formalized at a summit of world leaders in two months’ time in Washington.

The prime minister’s office published a statement that gave no details on what had been agreed. Instead it restated Trump’s intention to move the U.S. embassy in Israel from Tel Aviv to Jerusalem.

After the meeting, however, White House officials sought to play down both the significance of the meeting and the agreement",fake,fake,1
U.S. targets Iraqis for deportation in wake of travel ban deal,"U.S. targets Iraqis for deportation in wake of travel ban deal

A U.S. government contractor working on a U.S. military construction project at Camp Taji, outside Baghdad, Iraq, on April 4, 2017. U.S. military contractors in Iraq have seen their work disrupted, with no end in sight, as a growing backlash from contractors’ employees and the U.S. government’s own contractors has intensified over President Donald Trump’s executive order that temporarily halted the entry of people from certain Muslim-majority countries. (Ahmad Al-Rubaye/AFP/Getty Images)

A U.S. government contractor working on a U.S. military construction project at Camp T",fake,fake,1
"Clinton considering Warren, not Sanders, for running mate: WSJ","Clinton considering Warren, not Sanders, for running mate: WSJ

By Lisa Lerer

WASHINGTON (Reuters) - Democrat Hillary Clinton is considering Massachusetts U.S. Senator Elizabeth Warren for her vice presidential running mate, according to a report in the Wall Street Journal, a decision that will test the strength of support the former secretary of state has in the liberal wing of her party.

The newspaper said Clinton was considering the idea of selecting Warren in a move designed to appeal to more liberal voters.

Warren, a senator since 2012, was one of the leaders of a party-revitalizing fight to force former accounting firm Standard & Poors to change the way the agency values certain companies. S&P had been at",fake,fake,1
Trump says he believes Pakistan starting to respect U.S. again,"Trump says he believes Pakistan starting to respect U.S. again, asks India to help

india

Updated: Sep 20, 2019 23:17 IST

President Donald Trump said on Monday he believes Pakistan is starting to respect the United States again, after the United States announced it would be reducing aid to Pakistan but not ending it.

Trump also asked India to play a more important role in Afghanistan, a day after Prime Minister Narendra Modi’s outreach to Afghanistan’s Taliban for talks.

“I believe that Pakistan is starting to respect us again,” Trump told reporters at the start of a cabinet meeting. “And that's a very positive thing.”

Pakistan�",fake,fake,1
"China will stick to supply side structural reform, overcapacity reduction efforts","China will stick to supply side structural reform, overcapacity reduction efforts, to boost productivity growth, maintain high and stable growth rate, improve environment and to promote efficient and sustainable economic development, China said. As for the international factors, China will continue to be a responsible member of the international community with constructive cooperation with other countries, the statement said. In this context, the World Economic Forum's annual Global Competitiveness Index ranked China in the 4th place in the Asia-Pacific region.

China welcomes the world's renewed interest in its economic reforms as the world works to improve its competitiveness, but it must maintain a good momentum, according to the People's Republic of China's statement to the opening of the annual meeting of the World Economic Forum on",fake,fake,1
Jenner uses women's restroom at Trump property,"Jenner uses women's restroom at Trump property

Trump's longtime business partner says her daughter's daughter used a ladies' room in Trump's New Jersey golf club.

Story Highlights

Ivanka Trump used bathroom in Trump Golf National Club in Bedminster

Ivanka and her husband, Jared Kushner, attend Trump Tower meeting with Russians

Ivanka Trump denies she had any information about Russian hacking

The Republican presidential candidate's wife, Melania, has been criticized for not using a ""girl's"" bathroom.

Ivanka Trump used a restroom at her father's private golf club in New Jersey, a spokeswoman confirmed to CNN.

The daughter of Republican presidential candidate Donald Trump and his wife, Melania, used the",fake,fake,1
National Party leads in New Zealand polls; New Zealand First still likely kingmaker,"National Party leads in New Zealand polls; New Zealand First still likely kingmaker

National Party leader Bill English, L to R, Prime Minister John Key, leader of the Labour Party Andrew Little, and deputy leader Jacinda Ardern, watch on during their morning press conference after the National Party achieved a majority victory. Photo: Bloomberg

The New Zealand National Party will lead the country for the next three-and-a-half years, ending nearly eight years of Labour Party rule.

National, led by Prime Minister John Key, leads with 36 percent of the vote, followed by Labour leader Andrew Little, on 29 percent and the Green Party’s Metiria Turei’s Party on 22 percent.",fake,fake,1
Fractured Republicans come together in face of Trump triumph,"Fractured Republicans come together in face of Trump triumph

A group of House Republicans on Monday joined a handful of Democrats in protesting President Donald Trump's election victory, arguing that his win was a sign that the nation is spiraling into a populist, authoritarian state.

The House Republican Caucus announced late on Monday afternoon it will meet for a closed-door session — its first since the November elections — to consider the results of the election and ""discuss our role as representatives of the American people in a time of such historic change.""

""We join Democrats in expressing our strong opposition to aspects of the president-elect's campaign, and our concerns about the tone and content of his rhetoric,"" the statement of the lawmakers said.
",fake,fake,1
"Bloomberg opts out of U.S. presidential bid, calls for centrism","Bloomberg opts out of U.S. presidential bid, calls for centrism

WASHINGTON (AP) — Robert Bork, the Reagan Supreme Court nominee who is being credited with helping to defeat liberal judges, is calling for a return to centrist politics in the nation’s politics.

His remarks Wednesday are the latest in a series of appeals over the past year from a former liberal icon for a fresh approach to the polarized politics of the 1990s. It follows a string of appeals for fresh thinking and centrist policies by other former liberals and conservatives.

Democrats who are still bitter over President Barack Obama’s victory in the 2012 presidential election are in turn making similar appeals.

“We had a lot of good",fake,fake,1
U.S. opens door to a change in blood donation policy for gay men,"U.S. opens door to a change in blood donation policy for gay men

The U.S. government is reversing a ban on gay men serving as blood donors for AIDS patients that has been in place for 21 years, the federal agency responsible said on Thursday.

The U.S. Food and Drug Administration (FDA) said the ban, which was first put in place in 1985, may be the only one in the world based on science rather than policy.

The agency also said the ban on blood donation for AIDS patients by gay men had helped prevent more than 25,000 cases of AIDS in the U.S. The disease, now more easily treatable, is now in its later stages.

",fake,fake,1
Most Britons want May to lead through Brexit process -Telegraph,"Most Britons want May to lead through Brexit process -Telegraph/ YouGov poll

1.0pt

Some 42 percent of Britons who voted to leave the European Union want Theresa May to lead the government through the Brexit process; 11 percent want Jeremy Corbyn and 7 percent do not know.

Some 33 percent of the people who voted to leave the European Union think Theresa May is a safe leader; 15 percent think she is not a safe leader. Some 18 percent say neither of these things.

Some 51 percent of those who voted to leave think Theresa May is a safe prime minister; 28 percent think she is not a safe prime minister. Some 17 percent do not know whose a safe prime minister.

YouGov interviewed",fake,fake,1
Trump says his comments on Mexican-American judge misconstrued,"Trump says his comments on Mexican-American judge misconstrued and were not racist

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

WASHINGTON — President Donald Trump made comments about the nation’s first Hispanic federal judge in a way that could be interpreted as racist, saying that his comments were “a little bit different” from the “political correctness” he’s said has gone too far in the U.S. judicial system.

“I don’t believe it’s politically correct to be anti-Hispanic,” Trump said in a pair of tweets Tuesday",fake,fake,1
Foreign minister warns UK cannot become 'vassal state' of EU,"Foreign minister warns UK cannot become 'vassal state' of EU

Britain's foreign minister is accusing the European Commission of ""unacceptable behaviour"" over leaked proposals to create a ""superstate"" and weaken UK influence in response to last week's Brexit vote.

Lord Hague said Brussels was ""playing with fire"" after leaked plans by the European Commission to create a European Defence League and a so-called European Political Union that would weaken national governments by giving Brussels more legal power over national policymaking.

But Foreign Office minister Alistair Burt said the leaked documents were ""out of date and inaccurate"" and there were no plans for a European Defence League.

The UK has rejected the EU's attempts to create a",fake,fake,1
Judge tells Trump University litigants they would be wise to settle,"Judge tells Trump University litigants they would be wise to settle out of court because Judge won’t let them tell their “totality of the story”

In a ruling issued recently, a federal judge in San Diego ordered Trump U. LLC to pay nearly $2.8 million to two class action plaintiffs, a decision that the company and White House had fought hard in the past six months to have reversed.

The two cases against Trump U. had been consolidated and dealt with by Magistrate Judge Roger Vinson, who found it highly problematic for the plaintiffs – who sought to certify the classes – to use the “totality of the story” to prove what happened at the allegedly “",fake,fake,1
Hope fades after 9 days of searching for Argentine submarine,"Hope fades after 9 days of searching for Argentine submarine (updated)

(Update: The search for the ARA San Juan submarine has finally ended. It had become mired in deep mud, and no trace was found of the vessel, which went missing with 44 crew, all hands, on December 15, 2014. Argentine authorities say the sub left a safe area for a previously unexplored area known to have underwater valleys, and there is every indication that it met its end.

In an interview with the AP, Enrique Balbi, head of the Argentine navy, said “the sea is a very big place.” He added: “We’re still looking for the wreck. We’re not sure",fake,fake,1
Syrian opposition chief says Sochi does not serve political process,"Syrian opposition chief says Sochi does not serve political process

Syria’s opposition leader says a peace conference organized by Russia in Sochi on Wednesday did not serve political process aimed at a political solution to the conflict.

In an interview with Reuters, Qatar’s foreign minister, Sheikh Qais bin Khaled al-Thani, said he was “very optimistic” the conference would produce a political transition that would benefit Syrians, and called on Russia to play a constructive role.

The Syrian opposition had earlier said it had agreed to a three-day conference in Sochi on Wednesday to bring together opposition factions and delegations from the United States and Russia to discuss how to end the conflict.

Russia has proposed a new",fake,fake,1
Indian tycoon Mallya appears in UK court on new money-laundering accusations,"Indian tycoon Mallya appears in UK court on new money-laundering accusations

Indian tycoon Vijay Mallya (file photo, right) appeared in an Indian court today and was arrested on charges of fraud and money-laundering in a new case involving his failed Kingfisher beer company.
— AP

Indian tycoon Vijay Mallya (file photo, right) appeared in an Indian court today and was arrested on charges of fraud and money-laundering in a new case involving his failed Kingfisher beer company.
— AP

The embattled tycoon and former king of the Indian airline carriers appeared in a London court today in a new case accusing him of fraud and money-laundering",fake,fake,1
Lesotho detains army major over killing of military leader,"Lesotho detains army major over killing of military leader

Police in Lesotho have arrested a major in a military intelligence unit who was accused of ordering the murder of a military leader accused of plotting to overthrow the government, a senior army official said on Saturday.

By
Alexandra Ulmer, Lesotho Times,
September 16, 2010

Maseru – Maseru - Police in Lesotho have arrested a major in a military intelligence unit who was accused of ordering the murder of a military leader accused of plotting to overthrow the government, a senior army official said on Saturday.

According to a statement issued by the military, army Major Tsebele Ntshepe was detained earlier in",fake,fake,1
Gunmen kill 13 Niger gendarmes in attack near Mali border,"Gunmen kill 13 Niger gendarmes in attack near Mali border

Gunmen killed a dozen Niger gendarmes in an attack in a village on Thursday, in an area that borders Nigeria and Mali, local officials said.

Advertising

The attack took place in the Tibesti district of northern Niger, and it came days after Islamist extremists attacked a French-run uranium mine in southeastern Niger, leaving nine people dead.

“A group of extremists attacked the gendarmes… they arrived by motorcycles and killed 12 gendarmes, they were carrying automatic rifles,” Tibesti’s mayor, Abdou Yaya, said by telephone.

He said six of the",fake,fake,1
"Kremlin: accusations that Russia behind Kiev blast are ""baseless""","Kremlin: accusations that Russia behind Kiev blast are ""baseless"" Published duration 28 January 2015 Related Topics Ukraine conflict

image copyright EPA image caption Russia has rejected all accusations that it was involved in the attack

Russia has rebuffed an accusation by Ukraine's government that it ordered the suicide bombing of a bus in the eastern city of Kharkiv on Wednesday.

Russia has also condemned a video claiming to show the leader of the so-called ""separatist"" Donetsk People's Republic (DPR) boasting of the bombing.

The DPR leader, Andrei Purgin, denies he has any connection with the alleged attack.

Ukraine's national security chief said the bomb-laden vehicle used in the attack resembled Russian",fake,fake,1
Some Republicans see attacking Obamacare through regulation,"Some Republicans see attacking Obamacare through regulation as a possible political winner for them, but at the risk of pushing the insurance exchanges over the cliff.

I can’t count the number of times I’ve heard or read, from inside the Beltway, about how “insurance exchanges” will fail, and fail badly, and Republicans can’t let that happen. I’ve read countless columns and op-eds about the coming failure of the new “health-care” entitlement, a system that will force Americans to spend far more than they want – or we’ll have to pay more than we’re willing to spend.

But, is it about to happen? Yes",fake,fake,1
Mattis praises Philippine army on winning fight in Marawi without rights abuse,"Mattis praises Philippine army on winning fight in Marawi without rights abuse amid Duterte’s strongman image

Philippine troops ride on a tank as they conduct operations inside Marawi on the island of Mindanao, in the southern Philippines August 26, 2017. REUTERS/Romeo Ranoco-

MANILA (Reuters) - U.S. Defense Secretary Jim Mattis on Wednesday praised the Philippine army’s performance in its victory over Islamic State-linked rebels in Mindanao, saying the country was ready to fight extremism when called upon to do so.

The conflict with the Abu Sayyaf armed group, which has been going on for more than a year, has been a bloody battle, and the",fake,fake,1
"New Cyprus talks must offer clarity to Turk Cypriots, official says","New Cyprus talks must offer clarity to Turk Cypriots, official says

A high-level delegation from Turkish Cypriot leader Tekin Caliskan's party made a secret trip to northern Cyprus for secret negotiations with the government of Greek Cypriot leader Nicos Anastasiades, according to a statement released by the Turkish Cypriot delegation.

The statement said the delegation visited northern Cyprus on Tuesday and met with the office of the President of the Republic of Cyprus and the leader of the governing Party of Nicos Anastasiades.

Anastasiades said that talks held with Turkish Cypriot representatives would open a new chapter to resolve remaining issues over the island, but that no solutions would be reached during",fake,fake,1
Indonesia court rejects petition to bar consensual sex outside marriage,"Indonesia court rejects petition to bar consensual sex outside marriage

Share this story

Share this story

People take part during an anti-marriage equality rally in Jakarta, Indonesia, on Sunday, April 16, 2013. A petition seeking to amend the constitution to ban marriage for all people except between a man and a woman was filed at the Constitutional Court on March 13, 2013.

Story by NUPI

JAKARTA, Indonesia (CNS) — An Indonesian court rejected an attempt to ban marriage for same-sex couples, concluding that the public interest favored the status quo of heterosexual marriage.

According to a decision issued April 4, the High Court in Jakarta ruled that the Indonesian Constitutional Court failed to",fake,fake,1
Kremlin says too early to react to Trump nuclear cuts offer,"Kremlin says too early to react to Trump nuclear cuts offer

As Trump meets with North Korean leader Kim Jong-Un, Vladimir Putin has called the meeting ‘very premature’.

Trump announced a partial nuclear disarmament offer to Kim on Wednesday, but the North Korean leader has not yet responded.

Speaking in a news conference at the G20, Putin said that talks are ‘too premature’ to react, adding that he is ‘hopeful’ that the meeting will result in a positive outcome.

‘We are hoping that both the US and North Korea will take a step back and think of what they need to do for the sake of their own citizens,’ said Vladimir Putin",fake,fake,1
