title,text,subject,date,label
"Unlike Trump, Americans want strong environmental regulator - Reuters/Ipsos","Unlike Trump, Americans want strong environmental regulator - Reuters/Ipsos poll

Washington, United States - In a world where Donald Trump has been elected the next US president, a Reuters/Ipsos poll shows that Americans are more concerned with protecting the environment than with promoting prosperity.

A large majority of Americans say protecting the environment should be a top priority, with a strong plurality saying it is the most important issue.



A strong majority of Americans say protecting the environment is a top national priority, with a strong plurality saying it is the most important issue.

Americans are also more concerned about protecting the environment than about promoting prosperity, and Americans are more concerned about clean air, clean water and a healthy environment than about",fake,fake,1
"Zimbabwe's top general ready ""to step in"" to end purge of ousted VP supporters","Zimbabwe's top general ready ""to step in"" to end purge of ousted VP supporters

President Emmerson Mnangagwa, who took over from Zimbabwe's longtime ruler Robert Mugabe last month, has promised to restore the status of Vice President, who is being detained

General Constantino Chiwenga, who led a military seizure of power that led to the overthrow of long-time ruling party leader Robert Mugabe, has threatened to step in if the government fails to release Vice-President Emmerson Mnangagwa

Zimbabwe's new president 'has not stepped in' as his predecessor's supporters have been killed and targeted by the government. Vice President, Mnangagwa has been jailed, with",fake,fake,1
"EPA confirms White House freeze on grants, contracts ends Friday","EPA confirms White House freeze on grants, contracts ends Friday

FILE - In this April 18, 2019 file photo, U.S. President Donald Trump, right, speaks with Agriculture Secretary Sonny Perdue during an event with farmers and ranchers at the White House in Washington. Federal agencies will no longer be able to award grants or contracts to people affiliated with President Donald Trump, his businesses or political campaigns as a consequence of the new federal spending restrictions he ordered Wednesday through an executive order. (AP Photo/Manuel Balce Ceneta)

FILE - In this April 18, 2019 file photo, U.S. President Donald Trump, right, speaks with Agriculture Secretary Sonny Perdue during an event with farmers and ranchers at the",fake,fake,1
"Israel says Hezbollah runs Lebanese army, signaling both are foes","Israel says Hezbollah runs Lebanese army, signaling both are foes

This is an archived article that was published on sltrib.com in 2013, and information in the article may be outdated. It is provided only for personal research purposes and may not be reprinted.

BEIRUT • Despite the growing animosity between Iran and the United States, Hezbollah members don't see themselves as enemy combatants. They see themselves as defending Lebanon and the Palestinian territories from Israeli aggression, and so take orders from their supreme leader, Hezbollah leader Sheik Hassan Nasrallah, who has declared ""the battle has been declared.""

Israel, which holds Nasrallah responsible for an alleged assassination attempt on its chief of staff that caused the death of a top general",fake,fake,1
AT&T lawyer says U.S. effort to stop Time Warner deal 'foolish': CNBC,"AT&T lawyer says U.S. effort to stop Time Warner deal 'foolish': CNBC TALKS TURKISH BAN On the heels of Turkish President Recep Tayyip Erdogan's threats to ban YouTube, Twitter and Facebook, CNBC's Phil LeBeau talked about what it means for U.S. business.

It was the only way to prevent the U.S. government from using the merger as a ""pretext"" to gain more power, the company's lawyers argued in a petition to the U.S. Department of Justice arguing against approval of the $85 billion deal.

Even though the merger faces many regulatory hurdles on the way to approval, AT&T said it is confident in moving ahead",fake,fake,1
Bahrain's top Shi'ite cleric's health deteriorates: activists,"Bahrain's top Shi'ite cleric's health deteriorates: activists

SANAA, March 6 (Reuters) - Bahrain's top Shi'ite cleric Sheikh Isa Qassim, who has been in detention for the past three months, was visited by his wife and four other members of the royal family on Tuesday and his health ""was not good, and he is now at the hospital"", his son-in-law told Reuters.

Najeela Qassim, a Bahraini activist who has known the cleric for more than 20 years, said the cleric's condition had deteriorated. She said she saw Sheikh Isa Qassim on March 5 for the first time in months.<|endoftext|>",fake,fake,1
Factbox: German coalition watch: Merkel seeks three-way alliance,"Factbox: German coalition watch: Merkel seeks three-way alliance

BERLIN (Reuters) - Angela Merkel’s conservatives and the two smaller parties she hopes will form a new government will work in “parallel” on major issues to avoid a repeat of last year’s bitterly fought national election, one of the parties said.

The three-way alliance would hold a cabinet meeting once per month and ensure that political discussions were “strictly in line with the coalition agreement”, the Christian Social Union (CSU) said in a statement on Monday.

The CSU, a conservative Bavarian sister party to Merkel’s Christian Democrats, said it had set up a joint parliamentary",fake,fake,1
Iceland's president asks leftist opposition leader to form new government,"Iceland's president asks leftist opposition leader to form new government

LONDON, March 10 (Reuters) - Iceland's president on Thursday asked the leftist opposition to take charge again, dismissing the new conservative government and vowing to put its own stamp on the country.

Socialist prime minister Bjarni Benediktsson resigned for the third time this year after losing a parliamentary confidence vote on Monday. He had led the center-right-led coalition government since 2009.

The left-wing-dominated parliament voted to keep the center-right government in power, but Benediktsson's resignation means he is the only member of parliament of any party.

In a televised address to the nation, President Olafur",fake,fake,1
Indonesia ready to help Bangladesh in dealing with Rohingya refugees,"Indonesia ready to help Bangladesh in dealing with Rohingya refugees: Prabowo

PANJANANG, Indonesia (BNO NEWS) – Indonesian President Joko Widodo said he is open to providing additional assistance to Bangladesh.

""The government is also preparing to provide aid to refugees, particularly to the refugees that have been living in the camps. We have already made an announcement to provide relief goods,"" he added.

The Indonesian president noted the Rohingya crisis is not only a Bangladesh problem, but is also an issue affecting the world.

""We have to take a more comprehensive approach not only in the region, but the world. This is a global issue. We must tackle this global issue, we must",fake,fake,1
South Korea confirms traces of radioactive gas from North Korea's nuclear test,South Korea confirms traces of radioactive gas from North Korea's nuclear test. More North Korea stories<|endoftext|>,fake,fake,1
Malta offers 1 million-euro reward to find journalist's killers,"Malta offers 1 million-euro reward to find journalist's killers

Journalists are seen on a balcony above the street during a protest against the death of journalist Daphne Caruana Galizia in Valletta on October 28, 2017 Photo: AFP Photo

Malta is offering a €1 million reward for information that leads to the recovery of the car used by the killers of investigative journalist Daphne Caruana Galizia, a former anti-corruption police officer said on Friday.

Daphne Caruana Galizia is seen on a balcony above the street during a protest against the death of journalist Daphne Caruana Galizia in Valletta on October 28, 2017
Photo:",fake,fake,1
Trump says never asked Comey to stop investigating Flynn,"Trump says never asked Comey to stop investigating Flynn

Updated

Donald Trump on Friday denied he ever asked former FBI director James Comey to stop investigating the former national security adviser.

""No, I didn't,"" the US President told Fox News.

He was responding to a report in the Washington Post which said Mr Trump had pressured Comey to drop an investigation into links between Mr Flynn and Russia during the presidential campaign.

In his first interview as President since he was inaugurated, Mr Trump said he never urged Mr Comey to drop the investigation and never considered dismissing Comey.

He said he would not work with Mr Comey as FBI chief.

Mr Comey, who was fired by Mr Trump in May, has written",fake,fake,1
Britain's Queen Elizabeth bows out of Remembrance wreath-laying ceremony,"Britain's Queen Elizabeth bows out of Remembrance wreath-laying ceremony

LONDON (Reuters) - Britain’s Queen Elizabeth, who has ruled since 1952 and will do so until at least 2061, bowed out of Wednesday's Remembrance Day service at the Cenotaph in London but was seen to touch the wreath to show her respects.

LONDON (Reuters) - Britain’s Queen Elizabeth, who has ruled since 1952 and will do so until at least 2061, bowed out of Wednesday's Remembrance Day service at the Cenotaph in London but was seen to touch the wreath to show her respects.

The queen, flanked by Prime Minister Theresa May and British veterans,",fake,fake,1
Chinese general kills himself amid corruption probe,"Chinese general kills himself amid corruption probe

In a dramatic episode, the Chinese government had publicly summoned Mr Yuan to an emergency meeting after his business had been targeted for investigation in the wake of the scandal.

One of the main allegations against Mr Yuan and four other former Chinese government officials is that they awarded a building project to a company owned by their friend and ally Huang Ming, a former high-ranking official who later became mayor of Chongqing. Mr Huang, who was fired after the investigation was launched, owned shares in that company, along with Mr Yuan and two other former colleagues.

The scandal has been dubbed ""Chongqing Three."" Mr Yuan and Mr Huang have been identified in the United States and Canada as members",fake,fake,1
Kenya's Odinga pulled out of election to avoid defeat: deputy president,"Kenya's Odinga pulled out of election to avoid defeat: deputy president

KARACHI, Pakistan, April 13 (UPI) -- Nairobi's Supreme Court threw out Prime Minister Raila Odinga's motion to overturn the election of Uhuru Kenyatta as president after ruling that Kenyatta had not lost his immunity as head of an opposition political party, the Daily Nation reported. Odinga pulled out of the vote.

""I am a true democrat,"" the deputy president said, according to the Nation.

""The ruling must be reversed.... When an election is stolen by the courts rather than by the opposition, it leaves the country with neither a government nor a true democracy.""",fake,fake,1
Zimbabwe court postpones former finmin Chombo bail hearing-state radio,"Zimbabwe court postpones former finmin Chombo bail hearing-state radio

Zimbabwean police officers stand guard close to the residence of former Finance Minister Tendai Chombo during bail hearings. Chombo faces charges of money-laundering. Photo: Reuters

HARARE - A court in Zimbabwe on Tuesday postponed bail hearings for the former finance minister facing money-laundering charges until May 21, state-run media reported.

""The hearing before Justice Lovemore Matuke was postponed to May 21 with the exception of Tendai Chombo who will be represented by the Public Defender's Office,"" the official Herald newspaper reported.

Judge Lovemore Matuke said the matter was ""too complex"" for him to rule on",fake,fake,1
London police arrest woman after incident at Prince George's school,"London police arrest woman after incident at Prince George's school

This is an archived article and the information in the article may be outdated. Please look at the time stamp on the story to see when it was last updated.

Please enable Javascript to watch this video

LONDON, Ont. -- Two teenage girls and a 16-year-old boy were arrested after an alleged racially-motivated incident on Nov.13 at a Prince George’s County high school.

Saskatoon Police responded to St. Catherine’s High School after a call was made on social media by a student, who was “humiliated or assaulted,” Sgt. Paul Stacey said. An investigation by police found school",fake,fake,1
Power crews scramble to Puerto Rico after Maria smashes its grid,"Power crews scramble to Puerto Rico after Maria smashes its grid

SAN JUAN, Puerto Rico (AP) — The Puerto Rico power grid is in shambles, as Maria whips through the island with 155 mph (250 kph) winds, toppling trees, slicing through power lines, knocking out cellphone networks and ripping apart homes and businesses.

An island with a third of the U.S. population and a fourth of the mainland's electrical grid, Puerto Rico has had no power since it was plunged into the dark by Hurricane Irma Wednesday.

In the capital, San Juan, the power outage is like a bad movie set. The only sounds are the wind howling and sirens wailing in the background",fake,fake,1
House budget chief expects budget resolution approval in October 5 vote,"House budget chief expects budget resolution approval in October 5 vote

WASHINGTON (AP) — House Budget Committee Chairman Paul Ryan said Wednesday that the new budget resolution he crafted with the Obama administration could be approved by the full chamber in October.

A month ago, Ryan said it would take until sometime in March or April.

The Wisconsin Republican, a leading advocate for a sweeping budget plan to slash spending and overhaul the tax code, was one of the architects of the sweeping Republican budget plan to reduce projected deficits by $5 trillion over the next decade.

He offered few specifics Wednesday as to the timing, but said most of the work — including working with Obama administration officials — has already been completed.

“So we have",fake,fake,1
Southeast Asia summit draft statement skips over Rohingya crisis,"Southeast Asia summit draft statement skips over Rohingya crisis

Rohingya Muslims who live in Buddhist Myanmar have fled their homes since communal violence erupted in August, killing more than 200 people in one month. (Photo by BenarNews)

A draft of the final declaration of the Southeast Asia (ASEAN) summit has been leaked to media outlets over the weekend, revealing it is largely silent on the Rohingya issue, even after Malaysian Prime Minister Najib Razak declared the refugee crisis as the key issue at the ASEAN meeting in Phnom Penh on Monday.

“The draft adopted at the conclusion of the meetings of the ASEAN leaders, held in Phnom Penh, Cambodia from 28-29 November",fake,fake,1
Indonesia parliament speaker taken into custody by anti-graft agency,"Indonesia parliament speaker taken into custody by anti-graft agency for alleged tax evasion The arrest occurred in the Indonesian capital.

 -- A high-ranking member of Indonesia's House of Representatives, who is also an ex-ambassador to the United Arab Emirates, was taken into custody on Tuesday following accusations of tax evasion, the country's anti-graft agency said.

Speaker of the House Zulkifli Mohamad is accused of evading nearly $4 million in taxes between 2010 and 2014, according to the Corruption Eradication Commission (KPK).

The agency said Mohamad was arrested at his home in the north Jakarta district of Tangerang after investigators raided his home and offices",fake,fake,1
How Rubio’s campaign failed: problems from the start,"How Rubio’s campaign failed: problems from the start

posted at 10:01 pm on May 6, 2014 by Allahpundit

I say this as someone who thinks the bookends of Rubio’s life — coming out of Harvard-Yale Law, becoming a Hispanic Republican leader from a Democratic district, launching a career in the Florida state legislature — are all pretty remarkable. But even more remarkable are the circumstances under which he launched his campaign in the first place. It’s amazing that someone who was a party favorite in the Senate — he was the only major candidate with any shot of winning the Latino base, while Bush was the prohibitive front-runner in the Republican primary — was only able to gain",fake,fake,1
"Trump aide says no decision on Clinton prosecutor, now focused on unity","Trump aide says no decision on Clinton prosecutor, now focused on unity

U.S. President Donald Trump speaks at a Make America Great Again rally in Orlando, Florida, U.S. October 22, 2016. Reuters/Carlo Allegri President Donald Trump's lawyer on Wednesday said he's not weighing in on the question about who might investigate Hillary Clinton and her emails, insisting the president's campaign had no impact on the U.S. Justice Department decision not to convene a grand jury to investigate the Democratic presidential nominee.

""Our campaign had no influence or access or control over the Justice Department investigation that's going on,"" Alan Futerfas said on CNN. ""We are not going to litigate it in public.",fake,fake,1
Cuba calls Trump's U.N. address 'unacceptable and meddling',"Cuba calls Trump's U.N. address 'unacceptable and meddling'

A woman protests in the streets of Havana, Cuba, during President Donald Trump's speech to the U.N. General Assembly last week.

A woman protests in the streets of Havana, Cuba, during President Donald Trump's speech to the U.N. General Assembly last week.

SACRAMENTO, Calif. — On a drizzly day in Sacramento, the crowd for President Donald Trump’s address to the U.N. General Assembly was small, but packed with fervor.

Hundreds outside waited to get into the ballroom of the state capitol, where Trump gave a lengthy speech that was marked by",fake,fake,1
France's Macron presses Saudi king to lift Yemen blockade: Elysee source,"France's Macron presses Saudi king to lift Yemen blockade: Elysee source

France's President Emmanuel Macron has pressed Saudi Arabia to lift a blockade on Yemen that threatens to push the war-torn country into a mass famine, his office has said.

Macron spoke to King Salman on Thursday evening via video conference, a member of the Elysee Palace said without giving further details on the content of the discussion.

Macron's office earlier said the French leader had conveyed to Saudi leaders during an official visit on Nov. 11 and 17 ""France's support for the complete lifting of the blockade of the ports of Hodeida and Saleef.""

Macron also told the Saudi king that France hoped the kingdom's mediation efforts,",fake,fake,1
Merkel wants progress in coalition talks in 10 days,"Merkel wants progress in coalition talks in 10 days but CDU-CSU has already turned down her offer

German Chancellor Angela Merkel wants to meet her conservative Christian Social Union (CSU) counterpart, Horst Seehofer, in 10 days or at most by the end of this week to try and seal a coalition deal with other parties, sources in the German government and party said.

A deal between the Union of European Socialist Democrats (UdS) and the Greens, two parties of the left, and the Christian Democrat Union (CDU) and its Bavarian sister party, which is a long-time partner in the coalition, collapsed on Wednesday with a deadlock over migration policy.

The coalition collapse leaves",fake,fake,1
"Trump not aware of 2016 meeting between son, Russian lawyer: legal spokesman","Trump not aware of 2016 meeting between son, Russian lawyer: legal spokesman White House spokesman Sean Spicer says President Donald Trump didn't know of the 2016 meeting between his son, Donald Trump Jr., and a Russian lawyer. Spokesman Sean Spicer tells NPR that President Trump and his son didn't know of the 2016 meeting between Trump Jr. and Russian attorney Natalia Veselnitskaya when they happened, which they say was about ""Russian adoption."" Spicer is in New York and says Trump Jr. first ""heard about"" the meeting a few days ago. He says Trump Jr. did ""not release the information on his own and was not aware that his father was being released."" Spicer adds he does not know if Trump Jr. is going to release",fake,fake,1
Peru's central bank chief says Trump gives him 'goose bumps',"Peru's central bank chief says Trump gives him 'goose bumps'

Peru's central bank president Jose Salazar says the impact of the Trump administration on the US and on world markets is giving him ""goose bumps""

By Daniel Uria

LIMA, June 8 (Thomson Reuters Foundation) - Peru's central bank chief said on Tuesday that he has often been struck by the ""goose bumps"" he gets when he hears about issues such as the Trump administration's trade war with China.

Peru's central bank president Jose Salazar also said he has been pleased with the way President Pedro Pablo Kuczynski has managed Peru's economy.

Kuczynski's government is the only",fake,fake,1
Extension of Iran Sanctions Act passes U.S. Congress,"Extension of Iran Sanctions Act passes U.S. Congress

By Bill Van Auken

29 January 2013

The United States Congress has passed a bill extending the United States’ sanctions against Iran for a further 12 years. The legislation passed on a vote of 373 to 60.

The vote, which fell short of the two-thirds majority required to override an expected veto by President Barack Obama, is widely interpreted to signal the end of hopes for a resolution of the decade-old dispute over Iran’s alleged pursuit of the development of nuclear weaponry in defiance of the international community.

By a vote of 371 to 60, the House of Representatives passed a non-binding resolution Tuesday extending the Iran San",fake,fake,1
Australia finds wreck of first Allied submarine to sink in World War One,"Australia finds wreck of first Allied submarine to sink in World War One (I)

One of the world’s greatest naval battles saw the British navy turn back the German navy near the end of the First World War. Both sides relied on submarines for transport and as a tactic against the other.

A newly-wed couple from the south side of Sydney watched the great naval battle unfold on the distant horizon in a quiet, inland NSW town on the morning of 3 August 1914.

Lillie Dennison, an Irish-Australian woman of 25, and her husband Tom, an English-born man of the same age, were visiting friends in Forbes in the Central West NSW district when, as fate would have it,",fake,fake,1
"Erdogan, Putin to discuss Syrian peace plan next week","Erdogan, Putin to discuss Syrian peace plan next week

President Recep Tayyip Erdogan and Russian President Vladimir Putin will hold a summit in Ankara, Turkey, on July 14, where they will hold bilateral discussions on the situation in Syria.

Earlier this week, Russian President Vladimir Putin said that he is considering the idea of starting a ceasefire as the Syrian Army continues to retake control of the rebel-held province of Idlib from US-backed Turkish-backed groups in Syria. Putin also said that he would be open to working with Turkey to help alleviate the suffering of civilians in the area.

On the other hand, Erdogan declared that the US cannot use the military in Syria after it announced that Turkey was to take back the area of Man",fake,fake,1
"Tillerson to discuss North Korea crisis, trade in China","Tillerson to discuss North Korea crisis, trade in China at the G20 summit, said White House spokeswoman Sarah Sanders.

The news was greeted with cheers in London and a thumbs-up gesture from President Donald Trump.

“That’s a big deal,” Trump said. “Big day.”

North Korea is thought to have tested new weapons before firing a missile over Japan.

In response to the launch, the US military flew B-1B bombers over the Korean Peninsula, Japan's Kyodo news agency said. The North Korean missile exploded almost immediately after liftoff, it said.

White House spokeswoman Sarah Sanders said on Sunday the flight of bombers was ""in",fake,fake,1
Trump believes Roy Moore should step aside if allegations are true -White House,"Trump believes Roy Moore should step aside if allegations are true -White House

President Donald Trump on Thursday said he hoped Alabama Senate candidate Roy Moore would step aside if the allegations of sexual misconduct against him and other women were true, but also that he stood by Moore's supporters.

Trump responded after a day of back-and-forth statements in which he told reporters he believed the women's allegations and warned Moore to ""leave"" Alabama.

""I think he should step aside,"" Trump said during a brief interaction before leaving the White House.

Then, during a rally in Pensacola, Florida, where he was promoting the Republican tax plan, Trump was asked a follow-up.

""I hope Roy Moore",fake,fake,1
Ex-Trump adviser Flynn talking to Congress about testifying in Russia probe: lawyer,"Ex-Trump adviser Flynn talking to Congress about testifying in Russia probe: lawyer

FILE - In this, Nov. 30, 2017 file photo, President Donald Trump's former national security adviser Michael Flynn leaves the building of the U.S. District Court for the District of Columbia after a bond hearing is in Washington. Flynn told congressional investigators that he ""inadvertently"" disclosed information about his discussions with the Russian ambassador to the United States, and that he doesn't know whether anyone else knew about the conversation. The top Democrat on the Senate Foreign Relations Committee said a key witness is speaking to congressional investigators. In a joint interview with ABC, Flynn told ""Good Morning America"" anchor George Stephanopoulos that he has cooperated with congressional investigators to the",fake,fake,1
Airlines in Cairo asked to implement Trump travel ban: EgyptAir official,"Airlines in Cairo asked to implement Trump travel ban: EgyptAir official A senior official at Egypt's national carrier has told Middle East Eye that the airline is awaiting orders from the US government on how to implement Donald Trump's new executive order in Egypt and across the Arab world.



In a telephone interview with MEE, EgyptAir Chief Operating Officer Mostafa El-Kelid said: ""We are asking Egypt's President Abdel Fattah al-Sisi to lift this ban"".



The order, approved by Trump last Friday, applies restrictions to travel from Syria, Iran and six other Muslim-majority countries.



El-Kelid went on to stress that EgyptAir will comply with these restrictions """,fake,fake,1
"UK government, including Johnson, united behind May's Brexit plan: spokeswoman","UK government, including Johnson, united behind May's Brexit plan: spokeswoman

LONDON (AP) — The British government is united behind Prime Minister Theresa May and her plan to leave the European Union, a spokeswoman for May's office said Wednesday, after senior ministers and lawmakers resigned or were pushed out amid a deepening crisis in the government.

The spokeswoman said May continues to get support from all three parties that make up her government.

Ministers resigned early Wednesday to protest May's decision to seek a long delay to the U.K.'s departure from the EU, which the EU had demanded by this weekend. May said Tuesday that she would not seek an extension — at least not until Jan. 31, 2020, a year before",fake,fake,1
"Starbucks, Univision, Democracy Works aim to boost U.S. voter turnout","Starbucks, Univision, Democracy Works aim to boost U.S. voter turnout in upcoming election

By Michael Collins and Mark Magnier

San Diego (CNN) - Starbucks customers and Univision viewers are among more than 30 nonprofits launching an effort Thursday aimed at getting more Americans to vote in the midterm elections and boosting young people and Latinos in voter turnout.

The ""Democracy Works"" strategy, unveiled Thursday morning by the nonprofits, will be a $50 million push that includes digital ads, radio and television advertisements, robo-calls, on-the-ground get-out-the-vote efforts and educational materials aimed at Hispanic, black and Asian-Americans.

The ""Democracy Works"" project is",fake,fake,1
Clinton slams student loan servicer Navient as misleading,"Clinton slams student loan servicer Navient as misleading, deceptive

Sen. Elizabeth Warren’s campaign is calling out Navient, the nation’s largest student loan servicer, for making false representations in its marketing about their student loan practices.

“Navient is a for-profit company that has misled students struggling with crushing debt,” campaign manager Roger Laufer said.


Warren’s campaign is accusing Navient executives of making misleading claims about their student services to recruit students and borrowers.

Navient’s claims about their services to students have included claims that the company has “more than 60 years of experience” providing services to consumers; that “more than 90 percent",fake,fake,1
Green Party raises $3.5 million for presidential vote recounts,"Green Party raises $3.5 million for presidential vote recounts

Published 7:30 am, Monday, November 1, 2004

Photo: AP

Photo: AP

Image 1of/1

Caption

Close

Image 1 of 1

Photo: AP

Green Party raises $3.5 million for presidential vote recounts

1 / 1

Back to Gallery

NEW YORK - The Green Party raised more than $3.5 million on Monday to finance recounts of the U.S. presidential election in all three states that have asked for them.

The party put together a ""Recount 2004"" Web site where people who wish to contribute can make pledges to support recounts",fake,fake,1
Germans see Trump as bigger problem than North Korea or Russia,"Germans see Trump as bigger problem than North Korea or Russia

Virtually no other nation is as divided as Germany in late July 2017. A new study shows that only a quarter of Germans feel that Chancellor Angela Merkel has a positive influence on national politics. The majority of Germans consider her a factor that could prevent them from developing the country.

The question of whether Chancellor Angela Merkel has a positive or negative influence on national politics has been one of the hottest topics in the German media for quite some time. Merkel’s opponents have called the refugee policy that she initiated a “catastrophe” for the country and even many of her supporters agree that her policy was wrong. But is also Merkel’s support",fake,fake,1
Democratic Socialists make headway in U.S. after Trump's win,"Democratic Socialists make headway in U.S. after Trump's win

Share this article

Americans who reject racism and anti-Semitism will not be bullied into silence. The social democrats do not have the upper hand in public policy debates, but they have a powerful place in the political system.

With a few exceptions (mostly on the left), it is clear that the Democrats made a dreadful mistake by nominating Sanders, instead of a candidate who would have been in Hillary Clinton’s camp. And it was only the public’s fury at the choice of the Clinton/Obama administration that saved Sanders’ campaign.

But there is an important lesson in this experience. The Trump regime will not win by",fake,fake,1
"Republicans, Obama immigration chief clash over criminal immigrants","Republicans, Obama immigration chief clash over criminal immigrants' fate

WASHINGTON — Despite criticism from some of their own members, congressional Republicans have blocked a Senate-passed measure that would block illegal immigrants who have already been deported from receiving Social Security and other government benefits.

In the end, House Republicans balked at going along even though their leader, Speaker John Boehner, had promised a free vote in exchange for passing the Senate bill, and Republicans in Washington have long battled fiercely over how far the party should go on a hard line on immigration.

The vote on Thursday to hold up the Senate bill, which was in turn stalled by that GOP action, ended up being a test of Republicans' loyalty to President Barack Obama and his pledge to",fake,fake,1
Merkel meets Trump in clash of style and substance,"Merkel meets Trump in clash of style and substance

It was the ‘tweets’ – and more than just them – that put Donald Trump in the White House.

They were the reason his campaign was so successful and, despite many early warnings, he kept a majority of the votes.

And they were the cause of his undoing. Once in the White House, he had them taken down, at the time of writing.

The tweets were a means of expressing his views, as is his right as a private citizen. The fact that he is President in no way obliges him to be constrained by a code of conduct.

So why, when he was confronted with the ‘t",fake,fake,1
European Parliament wants Britain to end discrimination against EU citizens: draft,"European Parliament wants Britain to end discrimination against EU citizens: draft resolution

By
Peter Foster
25 September 2017

After the Brexit vote in the UK, the European Parliament has called on the British government to end the discrimination against EU citizens which it has perpetrated and is perpetuating.

The draft resolution, which is merely an initial text on the question, has been circulated by a committee of MEPs, and is being developed in the form of amendments, which must still be approved by an effective majority of MEPs. Many members of the Labour Party and the trade unions, who are largely behind the Brexit vote, may not support it—although the European Parliament is an institution that enjoys widespread legitimacy, and thus has a great deal of",fake,fake,1
"Militant blast, gun attack kill 18 police in Egypt's Sinai","Militant blast, gun attack kill 18 police in Egypt's Sinai

The two attackers were killed during a shootout with security forces

18 policemen were killed in two separate attacks in Egypt on Sunday. The first attack, which killed 11 members of an elite police unit in the North Sinai governorate, was claimed by Islamic State.

The second attack, a gun attack on a police checkpoint in the town of Sheikh Zuweid, outside of Cairo, killed the remains of a separate team from the elite counterterrorism force called the ""militants’ sons.""

The two attackers were killed during a shootout with security forces, according to Al-Ahram.

A total of 18 policemen were killed in the two",fake,fake,1
U.S. partnership with Turkey in Islamic State fight 'very strong',"U.S. partnership with Turkey in Islamic State fight'very strong'

In this undated file photo provided by the Syrian Democratic Forces, the man identified as the leader of the Islamic State in Syria Abu Bakr al-Baghdadi, who was once the leader of al-Qaida's branch in Syria, the Islamic State of Iraq and the Levant (ISIL).

WASHINGTON — In its fight against the Islamic State, the U.S. effort has been coordinated with Turkey for months. Now, despite threats from Turkish President Recep Tayyip Erdogan, who has said the U.S. campaign against the extremists is “not a fight against the Islamic State but a fight against Turkey,” the effort is “very,",fake,fake,1
Factbox: Points of contention in talks on German coalition,"Factbox: Points of contention in talks on German coalition government

Source: AFP - 10/17/18

Oct 17 (Reuters) - Talks to form a ruling coalition between Angela Merkel’s conservatives and the Social Democrats (SPD) on a three-year term are set to drag into next week, as both sides continue to point out each other’s red lines in the face of a last-minute political impasse.

Here are details of the main sticking points:

- EU membership

Merkel’s CDU/CSU party has ruled out any possibility of further steps towards European Union membership including a Brexit deal that would include a “UK-style backstop.�",fake,fake,1
Kellyanne Conway's husband says Trump tweets hurting legal case,"Kellyanne Conway's husband says Trump tweets hurting legal case

NEW YORK (Reuters) - Kellyanne Conway’s husband, George Conway, on Thursday said that while he disagreed with the legal strategy, he would support his wife if she decides to continue it, adding that his wife is “an exceptional attorney.”

Conway is serving as a lawyer for his wife, who is a longtime employee of President Donald Trump’s, and the two have become frequent targets of Trump’s critics, with the president repeatedly disparaging his wife and saying on Twitter she was “not a lawyer!”

“I wish my position had been different, that she could have used her",fake,fake,1
Draining the swamp: Hard-hit Everglades town mops up after Irma,"Draining the swamp: Hard-hit Everglades town mops up after Irma's fury

This September, the historic Everglades city of Homestead, Florida, is the center of a storm. With Irma roaring in, water is pouring over the edge of its levees. Flooding is everywhere, but it’s in a new place. Homestead’s downtown was flooded for the first time since the 1940s.

“It was crazy,” said Everglades Mayor Oliver K. Saunders. “I mean, a whole river of water was pouring over the edge of our levee. I’ve never seen anything like that.”

Irma is just one",fake,fake,1
Germany's CSU denies report Seehofer to quit as Bavaria premier,"Germany's CSU denies report Seehofer to quit as Bavaria premier

Berlin, April 22 (DPA) German Chancellor Angela Merkel’s Bavarian allies have reportedly agreed on the candidacy of the conservative Christian Social Union’s (CSU) regional premier Horst Seehofer as the next leader of the Bavarian state government. Bavaria’s state premier Markus Soeder, who is in favour of Germany’s open borders with migrants, was reportedly out of the race. He has been accused of failing to handle the influx of more than one million migrants last year. CSU members would also accept former economy minister Wolfgang Schaeuble as the CSU’s new leader, the Frankfur",fake,fake,1
"U.S. Senate votes near unanimously for Russia, Iran sanctions","U.S. Senate votes near unanimously for Russia, Iran sanctions

WASHINGTON — More than two dozen U.S. senators voted Wednesday to place new sanctions on Russia, a measure to punish the Kremlin for its alleged meddling in the 2016 elections, and another to punish Iran for its nuclear program.

Sen. Bob Corker (R-Tenn.), chairman of the Senate Foreign Relations Committee, described it Wednesday as “the most significant piece of legislation the Congress has taken up in the post-World War II period.”

On the other hand, Sen. John McCain (R-Ariz.) told reporters late Tuesday night the measures “have no chance” of becoming law this year.

“We haven",fake,fake,1
Ohio governor signs bill legalizing medical marijuana,"Ohio governor signs bill legalizing medical marijuana

Medical marijuana is now legal in Ohio, as Gov. John Kasich has signed into law a measure legalizing it under certain circumstances. The Ohio House of Representatives passed the measure on a vote of 89-5 on Feb. 19, and the Ohio Senate approved it 40-7 on Feb. 20.

Medical marijuana is now legal in Ohio, as Gov. John Kasich has signed into law a measure legalizing it under certain circumstances.

The Ohio House of Representatives passed the measure on a vote of 89-5 on Feb. 19, and the Ohio Senate approved it 40-7 on Feb. 20. The new law will allow people to have access to medical marijuana under certain conditions, such as cancer",fake,fake,1
