title,text,subject,date,label
Factbox: Legal issues in Supreme Court immigration case,"Factbox: Legal issues in Supreme Court immigration case

President Barack Obama has appealed a decision that cleared the way for the administration to defend the program known as Deferred Action for Child Arrivals, or DACA, in court. (PhotoAP)

President Barack Obama has appealed a decision that cleared the way for the administration to defend the program known as Deferred Action for Child Arrivals, or DACA, in court. (PhotoAP)

The Supreme Court on Monday ordered a halt to a lawsuit that challenges the Obama administration's authority to shield hundreds of thousands of young undocumented people and immigrants brought to the United States illegally as children from deportation.

The nation's highest court ruled Monday that the case be temporarily stayed while the government",fake,fake,1
Turkey threatens legal action after lawmaker calls Erdogan 'fascist dictator',"Turkey threatens legal action after lawmaker calls Erdogan 'fascist dictator' Erdogan's government reacted angrily as a lawmaker accused the president and his family of being ""fascists and bloodsuckers""

ISTANBUL -- Turkish authorities on Monday launched a probe into comments by a lawmaker that a ruling party lawmaker accused President Recep Tayyip Erdogan and his family of being ""fascists and bloodsuckers.""

Fikri Işık, a deputy for the pro-government Republican People's Party (CHP), said that ""Erdogan has become a fascist dictator who seeks to exterminate everyone he disagrees with.""

Following the comments, the government said the party -- which currently controls Turkey's parliament -- had been sanctioned",fake,fake,1
Ireland trying to force Northern Ireland to stay in customs union after Brexit: DUP,"Ireland trying to force Northern Ireland to stay in customs union after Brexit: DUP fears legal challenge

The DUP is looking to force Northern Ireland to stay in the customs union as a way to avoid a trade border between Northern Ireland and the Republic of Ireland after Brexit.

Speaking on BBC Breakfast, Brexit Secretary Stephen Barclay said the DUP was “looking for a compromise to get back to the position where you can have frictionless border.

“They are looking for a compromise that allows frictionless trade for the two jurisdictions,” he said.

Earlier, DUP leader Arlene Foster told the BBC a customs border at the Irish Sea would be “unacceptable” and would put the constitutional “settlement",fake,fake,1
'Trump dossier' on Russia links now part of special counsel's probe: sources,"'Trump dossier' on Russia links now part of special counsel's probe: sources

President Donald Trump's former campaign chairman, Paul Manafort, arrives for a bond hearing at U.S. District Court in Washington on Wednesday, Oct. 11, 2017.(AP Photo/Jose Luis Magana)

President Donald Trump's former campaign chairman, Paul Manafort, arrives for a bond hearing at U.S. District Court in Washington on Wednesday, Oct. 11, 2017.(AP Photo/Jose Luis Magana)

WASHINGTON (AP) — President Donald Trump's former campaign chairman, Paul Manafort, now a key figure in special counsel Robert Mueller's investigation, has been interviewed as part of the Justice Department's probe into Russia's interference in",fake,fake,1
Kansas lawmakers to hash out fiscal 2017 budget fix,"Kansas lawmakers to hash out fiscal 2017 budget fix

Topeka and Lawrence, Kansas — The state’s two largest cities are back at the negotiating table today to hash out a legislative deal on the fiscal 2017 budget.

The Kansas Legislature’s Joint Tax Committee will meet today at the Kansas Statehouse for the third time in a week to wrap up a fiscal session that’s been marked by high level political rhetoric followed by a series of budget proposals.

Lawmakers have yet to reach an agreement on how to deal with the projected $215 million gap in the state’s operating budget. Both the House and Senate have proposed budget cuts.

The gap between revenue projections and spending limits was the result of",fake,fake,1
"U.N. rights boss sees possible ""crimes against humanity"" in Venezuela","U.N. rights boss sees possible ""crimes against humanity"" in Venezuela

The top official at the United Nations charged with making sure that human rights are enforced across the globe has said her office is concerned about the situation in Venezuela.

""We see the situation in Venezuela as possibly criminal, as the situation may have gone beyond the limit of what is acceptable, particularly given the context of the humanitarian crisis in the country,” Victoria Tauli-Corpuz, U.N. resident coordinator to the High Commissioner for Human Rights, told VOA's Jim Sciutto in an online interview.

“We are particularly concerned about the situation of human rights defenders, including journalists,” she said. �",fake,fake,1
"Canada, U.S. join forces on tackling border asylum-seekers","Canada, U.S. join forces on tackling border asylum-seekers

OTTAWA—Canada and the United States on Tuesday announced a plan to share information and resources on asylum seekers at the southern border of the two countries, as the Trump administration begins to ramp up its crackdown on illegal crossings.

The plan was announced in Canada’s prime minister’s residence in Ottawa, where Prime Minister Justin Trudeau and U.S. President Donald Trump exchanged warm welcomes, spoke of the importance of the North American Free Trade Agreement and expressed support for the U.S. bid for the 2030 Climate Accord.

As their press conferences wrapped up, the U.S. delegation said the two countries would work to find ways to",fake,fake,1
House Speaker Ryan says contested Republican convention more likely,"House Speaker Ryan says contested Republican convention more likely to fail in a new CNN interview with Wolf Blitzer Ryan says convention would fail because of the 'willful blindness' of 'the establishment'

Rep. Trey Gowdy slammed ""the establishment,"" telling host Wolf Blitzer he feels the convention is ""more likely to fail than succeed,"" as he told his first live interview as House speaker in nearly five years.

Asked by Blitzer to respond to his critics such as Sen. Bob Corker (R-Tenn.), who said he fears a convention ""drenched in the blood of innocent Americans,"" Gowdy said he agreed that the GOP may not nominate a candidate.

""That's exactly how I felt in 2013 as well,"" Gow",fake,fake,1
Economic espionage a 'tremendous problem': U.S. attorney general,"Economic espionage a 'tremendous problem': U.S. attorney general

WASHINGTON, Sept 19 (Reuters) - As he prepares to face legislators on Thursday, U.S. Attorney General Eric Holder is being pressed on the growing problem of economic espionage, a crime that is increasingly being exploited to the detriment of U.S. companies ranging from Boeing and Apple to drugmakers and even some in Hollywood.

Holder told reporters on Monday that ""economic espionage is a tremendous problem"" and the Department of Justice had ""taken aggressive steps to address it.""

He then met with a group of about 100 representatives of technology companies, many of them Silicon Valley start-ups.

The Obama administration has focused on the",fake,fake,1
Jordan sentences Syrian militant to death over border attack,"Jordan sentences Syrian militant to death over border attack

DAMASCUS (Reuters) - A Damascus court has sentenced to death a Syrian militant accused of leading a shooting attack with his wife and three children on a frontier post on the Turkish-Syrian border, security sources said.

A picture taken on June 23, 2010 shows a Syrian national flag flutters on a flagpole in the northern border town of Akcakale as Syrian and Turkish soldiers stand next to Turkish flags. REUTERS/Umit Bektas

Assad Ibrahim was convicted of membership of the Lebanese group Hezbollah, which is a U.S. “terrorist organisation,” the sources said, an accusation he denied.

A second militant from the",fake,fake,1
Trump cancels California event to stay in New York,"Trump cancels California event to stay in New York with his family, will go to Bedminster

posted by Rob Riggle -
Aug 25, 2018

So, it was not because of the heat? At least not directly. The President was in California and the heat was really getting to him.

President Trump cancelled his plans to go to California and stay in the White House as temperatures there were expected to reach up to 100 degrees this weekend.

Instead, he decided to head to Bedminister and do some golfing with his family.

The President spoke to reporters and addressed the cancelled California trip on Twitter, saying he needed to stay in the ""cooler weather:""

""We are going to",fake,fake,1
"U.S. mulls South Sudan pressure, cutting aid may not work: U.N. envoy","U.S. mulls South Sudan pressure, cutting aid may not work: U.N. envoy

GENEVA (Reuters) – The United States is considering taking steps such as cutting aid to South Sudan and imposing sanctions or blacklisting its leaders if they do not step down from power, a senior United Nations official said on Thursday, as U.N. agencies voiced alarm about rising hunger and violence in the country. “We are not seeing any movement to that end,” U.N. political affairs chief Jeffrey Feltman told a U.N. Human Rights Council session. “We have to think about how to make sure that it does.” South Sudan declared independence from Sudan last year after a civil",fake,fake,1
Putin to meet Erdogan in Ankara on Sept 28: Kremlin,"Putin to meet Erdogan in Ankara on Sept 28: Kremlin

Share

Turkey will get its first opportunity on Sept. 28 to discuss progress with Russian President Vladimir Putin on the crisis that its two NATO allies, the United States and Russia, are facing after Turkey shot down a Russian fighter jet near the Syrian border.

A press conference between Putin and his Turkish counterpart will be held in Ankara Sept. 28, the Kremlin said in a statement on Tuesday.

The Kremlin said the two leaders had been “regularly and in detail” exchanging their views on the bilateral relations on the crisis and other issues. The two leaders had regular phone consultations on the situation in Syria, where the Turkish air force shot down a Russian warplane",fake,fake,1
Iraqi forces in final assault to take Hawija from Islamic State,"Iraqi forces in final assault to take Hawija from Islamic State

Iraqi government forces launched a final assault on Hawija in northwestern Iraq’s Anbar province Sunday, in a major push to push back gains made by the Islamic State militants.

The Iraqi forces also targeted the militants’ other stronghold of Falluja in the neighboring province.

The operation, backed by coalition air and artillery support, was launched from the west to take the district of al-Qaediya, which is located at the south side of the city, in the eastern district of the city, Iraqi military officials said. It is the first operation to be launched in western Hawija.

The officials said Iraqi forces launched the assault",fake,fake,1
McMaster says 'not concerned' after Kushner back-channel reports,"McMaster says 'not concerned' after Kushner back-channel reports, but sources who spoke to Axios say there is worry

Jared Kushner, President Donald Trump's senior adviser and son-in-law, speaks with Secretary of State Mike Pompeo during a meeting on the Situation Room couter, left, and White House Homeland Security and Counterterrorism Coordinator Joseph W. Reardon, middle, right, in the Roosevelt Room at the White House on April 25, 2019. U.S. Secret Service photo

WASHINGTON – In a story Thursday about President Donald Trump's son-in-law and adviser Jared Kushner, Axios reported that Kushner is speaking directly with North Korean officials and is communicating with Chinese diplomats.

The story",fake,fake,1
"Russian defense minister, Syria's Assad meet in Damascus: agencies","Russian defense minister, Syria's Assad meet in Damascus: agencies

BEIRUT (Reuters) - Russian and Syrian defense ministers held their first formal meeting in nearly five years on Tuesday, with Bashar al-Assad’s office saying the talks covered “the full spectrum of bilateral relations” and their “strategic partnership”.

Russian Sergei Shoigu and Russian-backed Syrian government forces (L) and the Syrian opposition delegation (C) attend a news conference on the results of the Russian-Syrian negotiations at the headquarters of the General Staff of the Armed Forces, in Moscow, Russia, October 10, 2017. REUTERS/Sergei Karpukhin

Russia, a staunch ally of President Bashar",fake,fake,1
"Saudi-led coalition to reopen Yemen's Hodeidah port, Sanaa airport for aid","Saudi-led coalition to reopen Yemen's Hodeidah port, Sanaa airport for aid

The internationally recognized government has said it does not oppose the operation but Houthi rebel forces and their allies have launched an offensive into the area of the port city, also known as the Salween River.

""We are not opposed to the operations,"" government spokesman Mohsen Sbeih told the Reuters news agency, adding there was ""a need to reopen the port for humanitarian operations"".

""The port of Hodeidah is essential for providing humanitarian assistance, as well as vital for our food security,"" he added.

The port is a lifeline for a country that cannot feed itself, after 10 months of conflict.",fake,fake,1
May heads for Brussels as last-minute Brexit talks go on,"May heads for Brussels as last-minute Brexit talks go on hold

A demonstrator wearing a Boris Johnson mask, shouts at police as he displays a placard before marching through the streets of Brussels on the eve of the European Union (EU) Council meeting, Wednesday, Oct. 23, 2019, in Brussels. British Prime Minister Boris Johnson is heading to Brussels on Wednesday as the last-ditch Brexit talks between the British and EU stalled a day after he made what EU leaders said was a ‘meaningful offer’ to the bloc. (AP Photo/Francis Wolff)

A demonstrator wearing a Boris Johnson mask, shouts at police as he displays a placard before marching through the streets of Brussels on the eve",fake,fake,1
Pompeo might bring assets to 'hellish' secretary of state role,"Pompeo might bring assets to 'hellish' secretary of state role

By John Barry and Michael Martina

Updated on: September 10, 2019, 8:55 PM IST

US Secretary of State Mike Pompeo, who is expected to visit Pakistan soon, will have to tackle a number of sensitive matters during his trip, which will be his second since assuming office as the top US diplomat
Reuters

US Secretary of State Mike Pompeo will have 'hellish' meetings on the margins of a major UN General Assembly session.

As expected, Pompeo will meet Pakistan's President Imran Khan on the sidelines of the United Nations General Assembly (UNGA) meet in New York on September 19, a Trump",fake,fake,1
"Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate","Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate

WASHINGTON – Donald Trump called Ted Cruz a liar and challenged him to release his birth certificate.

""Ted says he's very, very loyal, nobody else could say that,"" Trump said Wednesday night as the two political titans sparred in the latest Republican debate. ""Nobody else could say that. But the fact is he was never there for him, except when he endorsed him. There's never any support.""

Trump said he'll release his birth certificate later.

The Republican leaders were squaring off just days before Wisconsin's primary, during an all-out fight for delegates.

""I'm leading the polls. So I think",fake,fake,1
Kuwait's ruler reappoints PM: state news agency,"Kuwait's ruler reappoints PM: state news agency says Nasser announced decision following a meeting with crown prince

KUWAIT CITY, Feb 10 (Reuters) - Kuwait's ruler reappointed his prime minister on Thursday, Kuwait's state news agency reported.

The statement said an announcement would be made soon, after the rulers of Kuwait and the United Arab Emirates held a summit last week.

The state news agency Qanat reported last month that Sheikh Jaber al-Sabah had resigned as prime minister, hours after the Supreme Council of the Emir of Kuwait made its first visit to a country ruled by the United Arab Emirates.

News of the appointment was announced just weeks after Sheikh Jaber al-Sab",fake,fake,1
"Mexico's border trade capital craves Clinton win, with caveats","Mexico's border trade capital craves Clinton win, with caveats

By Matt Wilson

Published
11/8/2012 4:26 PM

Updated
11/8/2012 4:26 PM

(CNNMoney.com) -- When it comes to the Mexican border, Hillary Clinton's immigration plan -- and a recent call from President Barack Obama -- has been met with cautious optimism.

The proposal -- which calls for the creation of a guest worker program for low-skilled workers in the United States -- marks a breakthrough for Mrs. Clinton, who has been criticized in the past by Democrats for being too hawkish on the issue. It's a proposal that has long been pushed by Republicans, who have argued the existing",fake,fake,1
Investors gird for impact of Trump healthcare measures,"Investors gird for impact of Trump healthcare measures Watch Now

A federal judge on Tuesday ruled that Texas should remain in a 13-state lawsuit challenging President Donald Trump's latest attempt to repeal and replace Obamacare.

The Texas attorney general's office, which argued that the suit was moot because of the Republican president's latest plan, lost the legal battle -- although it is now free to refile in the district court.

In his ruling, US District Judge Reed O'Connor said the lawsuit was not moot because the case related to the Trump administration's new rules on pre-existing conditions.

""There is no way to know, at this point in their implementation, whether the rules will result in the denial of federal subsidies",fake,fake,1
Iran's Rouhani says Trump election has no effect on Tehran policies: IRNA,"Iran's Rouhani says Trump election has no effect on Tehran policies: IRNA

Iran's Foreign Minister Mohammad Javad Zarif says that the result of the US election has no effect on Tehran's policies and will not change the relationship between Iran and the US.

Zarif made the remark at a news conference with his Venezuelan counterpart, Jorge Arreaza, on Saturday.

""The US election does not change Iran's policies and policies will not change the relationship with the new president. The relationship between Iran and the US will continue on the same track as before,"" the minister said.

He also said that the US president-elect's election victory is proof that Iranians have long been a force within the country.
",fake,fake,1
Death toll in collision between Tunisian navy and migrant boat reaches 34,"Death toll in collision between Tunisian navy and migrant boat reaches 34

By Associated Press |
Posted - Feb 01st, 2019 @ 3:22 pm

Djiby Sassi/Agence France-Presse — Getty Images

ADEL AYYUSH, Tunisia — Tunisia's security services and forensic experts are investigating Wednesday the deadly collision between a passenger ferry and Tunisian navy vessel that occurred shortly after midnight Tuesday when the ferry attempted to leave the port of Sfax, some 40 kilometers (25 miles) southeast of the capital Tunis.

The collision killed as many as 34 people, the Tunisian interior ministry said in a statement, including at least 11 migrants. The dead are believed to include eight Tunisians.",fake,fake,1
Refugees' health problems in Greece mostly unmet: medical charity,"Refugees' health problems in Greece mostly unmet: medical charity

The number of refugees and migrants stranded in Greece and living for some time in appalling, makeshift conditions is growing by the day and Greece is facing significant problems with providing medical care for the large number of Syrians, Afghans, Iranians and Pakistanis that have arrived, according to medical charity Medecins Sans Frontieres (Medecins Sans Frontieres or Doctors Without Borders).

As many as 15,000 refugees and migrants, mostly Syrians, are reported to be waiting to be moved to other countries, including Lebanon, Turkey or the UK, while some are being held in legal limbo.

These refugees and migrants, including children, are mostly from the Syria",fake,fake,1
Trump says will decide on Federal Reserve chair 'very shortly',"Trump says will decide on Federal Reserve chair'very shortly'

WASHINGTON (Reuters) - Treasury Secretary Steve Mnuchin said on Friday that U.S. President Donald Trump plans to decide on a replacement for Federal Reserve Chair Jerome Powell ""very shortly.""

Speaking to reporters, Mnuchin said: ""He's going to make that decision very shortly. I'll let you know when he's made that decision.""

(Reporting by Steve Holland, Editing by Chizu Nomiyama)

A version of this story was first published on Reuters in London, as ""Trump says will decide on US Fed chair'very shortly'.""<|endoftext|>",fake,fake,1
Judge blocks latest Trump curbs on people entering United States,"Judge blocks latest Trump curbs on people entering United States

US President Donald Trump on Wednesday signed an order aimed at punishing countries that refuse to take back their citizens who are trying to enter the United States.

The order suspends the issuance of new permanent residency visas to citizens of three Muslim-majority and African countries and, to a lesser extent, the rest of the world - and it's causing chaos at US airports and at the doors of US embassies in countries that have been named.

In response, the US State Department announced a ban on US citizens who are not legal residents of the US (green card holders) from obtaining visas to enter the US.

But the order is being challenged in several courts. A federal",fake,fake,1
"French Senate vote is blow to Macron, Conservatives keep majority","French Senate vote is blow to Macron, Conservatives keep majority The French Senate is all but deadlocked as senators debate the controversial ""nuclear option"" to rewrite the constitution

PARIS -- The French Senate on Monday failed to reach a majority of the required two-thirds of senators to approve a key set of amendments to France's 2017 constitution, effectively killing the constitutional reform.

The nuclear option, a reform that would radically restructure the country's political system and could see the creation of a strong executive branch, is now all but dead.

For now at least, France is set to return to the status quo, and the current government will be able to continue governing without having to resort to a constitutional rewrite every six years.

",fake,fake,1
Trump says Supreme Court decision on travel ban 'a clear victory',"Trump says Supreme Court decision on travel ban 'a clear victory'

Show Caption Hide Caption Trump: Supreme Court decision on travel ban 'a clear victory' President Trump tweeted on Thursday that the Supreme Court's ruling is a ""clear victory"" for his administration, reversing lower courts that blocked the travel ban.

WASHINGTON – President Donald Trump tweeted on Thursday that the U.S. Supreme Court's ruling is a ""clear victory"" for his administration.

In the ruling, the Supreme Court said the administration ""lacks the statutory authority to impose the ban,"" but that the ban could take effect with the addition of strong new limitations.

Trump called it a ""nightmare"" for those wanting to enter the United States.
",fake,fake,1
U.S. gives Laos extra $90 million to help clear unexploded ordnance,"U.S. gives Laos extra $90 million to help clear unexploded ordnance after decades of civil war

April 30, 2018

BONG KOL DOO

U.S. Defense Department has given another $90 million in military assistance to Laos to help the country recover from decades of war.

The funding is for the 2017 fiscal year.

Laos has received more than $2 billion in American military assistance since the fall of the former communist government in 1975.

U.S. Embassy spokesman Mark O’Brien says the funds will support the U.S. Air Force’s aerial mapping of Laos using UAVs in preparation to clear unexploded ordnance in the country.",fake,fake,1
Factbox: Countdown to Brexit breakthrough?,"Factbox: Countdown to Brexit breakthrough?

In late March 2016, the European Commission published its second Brexit assessment report, offering fresh advice on what to do in case Britain ends up leaving the EU without a deal and trading with the EU under World Trade Organization rules.

The report is a good summary of the state of play in 2016.

Brexit's not easy

The commission estimated that it would take 10 weeks of ""non-scheduled"" negotiations without a Brexit transition and about 20 months of ""scheduled"" negotiations, starting in March 2017, to complete a free trade agreement. It also said it would cost about £300 million a week.

What's more, it said, Britain's new relationship",fake,fake,1
Facebook says Russian-linked accounts spent just 97 cents on ads over Brexit,"Facebook says Russian-linked accounts spent just 97 cents on ads over Brexit referendum

In the lead-up to Britain voting to leave the European Union, Russian-linked accounts spent less than one cent per advertisement. The figure comes from a Facebook ad archive provided by data firm Graphika, which is in possession of information on all ads bought in the EU last year.

The findings, which Facebook has previously sought to suppress, are a stark reminder of the small cost Russian actors have been able to expend on their campaign.

The new information was released by Graphika, a firm that analyzes ad data for clients including Facebook and Google. It also noted that the ads were most often directed at British audiences, particularly the Midlands area,",fake,fake,1
Trump wants to make sure U.S. nuclear arsenal at 'top of the pack',"Trump wants to make sure U.S. nuclear arsenal at 'top of the pack'

In an interview with The Hill, the president-elect said new U.S. nuclear capability is not only desirable but vital to prevent nuclear proliferation.

ADVERTISEMENT

“China and Russia and others are violating all the rules,” Trump said of proliferation.



“The best way to prevent proliferation is to have a strong military.”

The president-elect added that the U.S. nuclear arsenal, now at “top of the pack,” must remain at the top of the pack.

“I think we have to substantially raise it,” he said.
",fake,fake,1
Sudan's Bashir says would support state governor in 2020 president vote,"Sudan's Bashir says would support state governor in 2020 president vote Published duration 15 July 2019 Related Topics Sudan crisis

image copyright AFP image caption The National Congress Party controls most of Sudan's population

Sudan's deposed President Omar al-Bashir has said he would support the country's next election if the election commission agrees to hold it.

Addressing the ruling National Congress Party (NCP) party, he said its candidate for the presidency should be chosen by all the parties.

The NCP announced on Friday it would field ""any suitable candidate for the 2020 presidential election"", hours after al-Bashir was deposed

The country is embroiled in a bloody conflict between the army and",fake,fake,1
Trump travel ban shows U.S. misunderstanding of anti-terror duties: Chinese state media,"Trump travel ban shows U.S. misunderstanding of anti-terror duties: Chinese state media

The Trump administration's new travel ban is in violation of international law, China says, accusing the United States of misunderstanding its obligations under anti-terrorism and refugee legislation.

The U.S. executive order temporarily halts travel to the U.S. by citizens of seven Muslim-majority countries including Syria and Iraq, and pauses the refugee program for 90 days.

The action also affects people from six other majority Muslim nations -- Iran, Libya, Somalia, Sudan, Yemen, and Syria.

In a commentary published Thursday by the official China Daily newspaper, the Chinese foreign affairs ministry said the ""unfortunate"" reaction to the",fake,fake,1
House Armed Services chairman: Trump budget not enough for U.S. military,"House Armed Services chairman: Trump budget not enough for U.S. military

Michael Tackett

6:51 AM, Mar 25, 2017

5:35 AM, Mar 25, 2017

Share Article

The Trump administration will not be able to meet the nation’s demands in the coming budget year, Chairman of the House Armed Services Committee Mac Thornberry said Saturday as Democrats and Republicans on Capitol Hill wrangled over the new administration’s proposed budget.

The Trump administration will not be able to meet the nation’s demands in the coming budget year, Chairman of the House Armed Services Committee Mac Thornberry said Saturday as Democrats and Republicans on Capitol Hill wrangled over the new administration�",fake,fake,1
Vietnamese court upholds jail term for prominent activist: lawyer,"Vietnamese court upholds jail term for prominent activist: lawyer

[HANOI] A Vietnamese court on Friday upheld a jail term of more than seven years for a leading dissident after a three-year trial, his lawyer said.[1]

The verdict in the case of Bui Diem, 54, a popular activist who is well known for his critical writing, came just a month before the country's Party Congress where the ruling Communist Party is expected to adopt a new charter that could limit term limits[2] and potentially even abolish democracy.

His father, Bui Thi Hoang, was a well-known dissident who played a key role in Vietnam's democratic movement in the 1980s.",fake,fake,1
Ex-NAACP chief Ben Jealous to run for Maryland governor,"Ex-NAACP chief Ben Jealous to run for Maryland governor

WASHINGTON (AP) -- Former NAACP leader Ben Jealous will run for governor of Maryland as an independent this year, following through on a threat to make a surprise entrance to the race.

Jealous announced his candidacy and decision to run Tuesday, saying he wants to be the next voice for Maryland's new ""coalition of the ascendant.''

Jealous, a Democrat from Baltimore's District 7, will run against incumbent GOP Gov. Larry Hogan. He said he believes Hogan's decision not to seek reelection was part of a ""calculated campaign of division and distraction designed to protect the wealthy and powerful.''

The Maryland Democratic Party issued a statement welcoming J",fake,fake,1
"Key U.S. House committee approves healthcare bill, vote set for Thursday","Key U.S. House committee approves healthcare bill, vote set for Thursday

WASHINGTON, Feb. 25 (UPI) -- A key U.S. congressional panel has approved a $1.5 trillion healthcare bill, the culmination of a months-long battle over what is seen as the most sweeping U.S. overhaul of the 35-year-old system in 50 years.

The House Committee on Energy and Commerce released a report Tuesday night recommending approval of a health bill proposed by Republican Rep. Fred Upton of Michigan and 10 Democratic and Republican members of the House of Representatives. The House has scheduled a Thursday vote on the bill.

Upton, the chairman of the committee, and the ranking Democrat, Rep. Frank",fake,fake,1
Activist Steyer expands agenda in bid to defeat 'dangerous' Trump,"Activist Steyer expands agenda in bid to defeat 'dangerous' Trump

Steyer has poured cash into campaigns, politics, climate action

By Pauline Jelinek and Mark Matthews Los Angeles Times
Posted:
02/16/2017 12:00:00 AM PST

Al Gore (center) and Democratic financier Tom Steyer (left) at the South by Southwest (SXSW) conference in Austin on March 14, 2015. In a move that has many observers concerned about the future of the Democratic Party and a potential takeover of Washington by Trump supporters, Steyer is throwing his personal fortune at the 2016 elections. (David J. Phillip/Associated Press)
(David J. Phillip)
",fake,fake,1
U.S. bomber drills aggravate North Korea ahead of Trump's Asia visit,"U.S. bomber drills aggravate North Korea ahead of Trump's Asia visit

(Reuters) - The U.S. military's latest bomber drills over the Sea of Japan, which flew so close to North Korea that Pyongyang said they constituted a ""nuclear threat"", will set the stage for U.S.-North Korea talks this week when President Donald Trump visits Asia.

North Korea slammed the drills as ""nuclear threat to our country"" in response to the exercises by the U.S. Air Force B-1B Lancer on Monday, in which the bombers flew over the Sea of Japan over Japan for a second day in a row.

The drills are part of U.S.-South Korean annual joint military exercises",fake,fake,1
Security tight as Germany marks anniversary of Christmas market attack,"Security tight as Germany marks anniversary of Christmas market attack The market reopened on December 23, 2017, nearly eight months after the attack in Berlin

BERLIN -- The Christmas market that was the scene of a deadly terrorist attack last year in Germany reopened on Thursday, resuming nearly eight months after the bloody episode that claimed 12 lives and shook Germany's capital and other cities to their core.

The Berlin market reopened its nine halls, and customers were streaming into the stalls with shoppers in tow, on a misty day when shopkeepers had warned of the risk of bad weather.

The market reopened in full force on Thursday, with stalls decorated with brightly colored lights, and shoppers were once again flocking to the stalls.

The site",fake,fake,1
Mattis slams 'false' reports on Trump request for nuclear arms hike,"Mattis slams 'false' reports on Trump request for nuclear arms hike
Published: 23 May 2018 (13:57)

General James Mattis, the US Defense Secretary, spoke in a news conference about reports of a request made by President Donald Trump to accelerate the production of new American nuclear weapons.

General Mattis, under fire over a Trump administration proposal to slash US nuclear weapons funding, was in Singapore when Trump reportedly asked the Pentagon to move faster on such a plan.

The US Defense Secretary, said on Thursday that the reports about such a plan were “absurdly wrong.”

“They are not true,” he said.

General Mattis, who described Trump as a “",fake,fake,1
France's Occitanie region calls for Spain and Catalonia peace talks,"France's Occitanie region calls for Spain and Catalonia peace talks, and it wants its independence referendum to go ahead

By Sarah Phillips

17 September 2017

The announcement of fresh Spanish mediation to help end the Catalan standoff marks a significant climbdown on the part of Prime Minister Mariano Rajoy’s conservative Popular Party (PP) and its Catalan affiliate, Ciudadanos (Citizens), and an acknowledgement by the PP and its allies of the impossibility of a negotiated solution at present.

The Spanish government’s change of tack is the result of mounting pressure from international financial institutions, European capitals and within Spain itself.

A majority of Catalans want to hold a referendum on the region’",fake,fake,1
Indonesia to reopen Bali airport after closure due to volcano,"Indonesia to reopen Bali airport after closure due to volcano

By Reuters&bullet;
last updated:
11/01/2019

JAKARTA/ISLANDS, Indonesia (Reuters) - Indonesia's president vowed on Monday to reopen Bali's popular airport on the holiday island of Lombok after it was closed for more than a week to allow authorities time to clean it and prevent new volcanic activity.

Nearly 240 people died as Mount Sinabung spewed ash and deadly rock shards around Bali's beaches when it erupted in July last year.

After Sinabung stopped erupting in August, authorities began clearing the runway and other areas around it and planned to reopen the airport in mid",fake,fake,1
"As 'Bridgegate' trial begins, New Jersey's Christie remains focus","As 'Bridgegate' trial begins, New Jersey's Christie remains focus of GOP's presidential bid

New Jersey's Chris Christie was the leading candidate among Republican governors long before he became the target of federal prosecutors' bribery investigation. Now that he’s the target, the New Jersey governor is hoping to keep his political fate in his own hands as his two-week trial for conspiring to close traffic lanes on the George Washington Bridge begins.

By

Up Next

New Jersey's Chris Christie was the leading candidate among Republican governors long before he became the target of federal prosecutors' bribery investigation. Now that he’s the target, the New Jersey governor is hoping to keep his political fate in his own hands as his two",fake,fake,1
Factbox: Belgian procedures for executing a European arrest warrant,"Factbox: Belgian procedures for executing a European arrest warrant (short version)

The number of people facing execution by the death penalty in Belgium is decreasing yearly, but the country's execution protocol appears to be relatively well prepared for an execution.

On July 11, the Belgian government approved the execution on August 21 of convicted murderer Deryck Moulaert after he was turned down for clemency, according to a statement by the Belgian Ministry of Justice on July 18.

The European arrest warrant in Belgium

On March 24, the European Union Court of Justice (ECJ) ruled in a case involving a German citizen that European arrest warrants have to be executed by the national authorities in the country where the person is.",fake,fake,1
Kremlin calls North Korea's latest missile launch another 'provocation',"Kremlin calls North Korea's latest missile launch another 'provocation'

North Korea has said it conducted a ground-to-ground missile launch from which an intermediate-range ballistic missile appeared to have exploded into a sea of ""fire"". The launch comes as US Vice President Mike Pence and South Korea's national security adviser visit Washington for talks with President Donald Trump and North Korea's leader Kim Jong Un.

The North Korean leader called the test a ""stern warning"" and said Pyongyang was ""shocked and disappointed"" by Washington's failure to use its ""significant influence"" to halt it.

Mr Pence reiterated a threat from President Trump that North Korea has become his number one threat and pledged that ""all options are on the",fake,fake,1
Romanian protesters halt building of Xmas fair at protest site,"Romanian protesters halt building of Xmas fair at protest site

”I did not think I would ever be involved in a demonstration at Christmas time,” said Danuta, 41, who declined to give her last name.

”I’d like to be home with my children. It’s not worth the risk.”

The protesters’ main problem remains the government’s response to the conflict in Transnistria. They remain wary of any involvement that might make things worse, at least for themselves.

”What we want, above all, is peace,” says Danuta, ”because the war has been going on for too long now.",fake,fake,1
